C:\Users\te22909\OneDrive - University of Bristol\ExperimentsYear2\ExpW\DogClick3.txt   1 channel (mono)
Sample Rate: 44100 Hz. Sample values on linear scale.
Length processed: 4000 samples 0.09070 seconds.

0.00000	0.00000
0.00002	0.00000
0.00005	0.00000
0.00007	0.00000
0.00009	0.00000
0.00011	0.00000
0.00014	0.00000
0.00016	0.00000
0.00018	0.00000
0.00020	0.00000
0.00023	0.00000
0.00025	0.00000
0.00027	0.00000
0.00029	0.00000
0.00032	0.00000
0.00034	0.00000
0.00036	0.00000
0.00039	0.00000
0.00041	0.00000
0.00043	0.00000
0.00045	0.00000
0.00048	0.00000
0.00050	0.00000
0.00052	0.00000
0.00054	0.00000
0.00057	0.00000
0.00059	0.00000
0.00061	0.00000
0.00063	0.00000
0.00066	0.00000
0.00068	0.00000
0.00070	0.00000
0.00073	0.00000
0.00075	0.00000
0.00077	0.00000
0.00079	0.00000
0.00082	0.00000
0.00084	0.00000
0.00086	0.00000
0.00088	0.00000
0.00091	0.00000
0.00093	0.00000
0.00095	0.00000
0.00098	0.00000
0.00100	0.00000
0.00102	0.00000
0.00104	0.00000
0.00107	0.00000
0.00109	0.00000
0.00111	0.00000
0.00113	0.00000
0.00116	0.00000
0.00118	0.00000
0.00120	0.00000
0.00122	0.00000
0.00125	0.00000
0.00127	0.00000
0.00129	0.00000
0.00132	0.00000
0.00134	0.00000
0.00136	0.00000
0.00138	0.00000
0.00141	0.00000
0.00143	0.00000
0.00145	0.00000
0.00147	0.00000
0.00150	0.00000
0.00152	0.00000
0.00154	0.00000
0.00156	0.00000
0.00159	0.00000
0.00161	0.00000
0.00163	0.00000
0.00166	0.00000
0.00168	0.00000
0.00170	0.00000
0.00172	0.00000
0.00175	0.00000
0.00177	0.00000
0.00179	0.00000
0.00181	0.00000
0.00184	0.00000
0.00186	0.00000
0.00188	0.00000
0.00190	0.00000
0.00193	0.00000
0.00195	0.00000
0.00197	0.00000
0.00200	0.00000
0.00202	0.00000
0.00204	0.00000
0.00206	0.00000
0.00209	0.00000
0.00211	0.00000
0.00213	0.00000
0.00215	0.00000
0.00218	0.00000
0.00220	0.00000
0.00222	0.00000
0.00224	0.00000
0.00227	0.00000
0.00229	0.00000
0.00231	0.00000
0.00234	0.00000
0.00236	0.00000
0.00238	0.00000
0.00240	0.00000
0.00243	0.00000
0.00245	0.00000
0.00247	0.00000
0.00249	0.00000
0.00252	0.00000
0.00254	0.00000
0.00256	0.00000
0.00259	0.00000
0.00261	0.00000
0.00263	0.00000
0.00265	0.00000
0.00268	0.00000
0.00270	0.00000
0.00272	0.00000
0.00274	0.00000
0.00277	0.00000
0.00279	0.00000
0.00281	0.00000
0.00283	0.00000
0.00286	0.00000
0.00288	0.00000
0.00290	0.00000
0.00293	0.00000
0.00295	0.00000
0.00297	0.00000
0.00299	0.00000
0.00302	0.00000
0.00304	0.00000
0.00306	0.00000
0.00308	0.00000
0.00311	0.00000
0.00313	0.00000
0.00315	0.00000
0.00317	0.00000
0.00320	0.00000
0.00322	0.00000
0.00324	0.00000
0.00327	0.00000
0.00329	0.00000
0.00331	0.00000
0.00333	0.00000
0.00336	0.00000
0.00338	0.00000
0.00340	0.00000
0.00342	0.00000
0.00345	0.00000
0.00347	0.00000
0.00349	0.00000
0.00351	0.00000
0.00354	0.00000
0.00356	0.00000
0.00358	0.00000
0.00361	0.00000
0.00363	0.00000
0.00365	0.00000
0.00367	0.00000
0.00370	0.00000
0.00372	0.00000
0.00374	0.00000
0.00376	0.00000
0.00379	0.00000
0.00381	0.00000
0.00383	0.00000
0.00385	0.00000
0.00388	0.00000
0.00390	0.00000
0.00392	0.00000
0.00395	0.00000
0.00397	0.00000
0.00399	0.00000
0.00401	0.00000
0.00404	0.00000
0.00406	0.00000
0.00408	0.00000
0.00410	0.00000
0.00413	0.00000
0.00415	0.00000
0.00417	0.00000
0.00420	0.00000
0.00422	0.00000
0.00424	0.00000
0.00426	0.00000
0.00429	0.00000
0.00431	0.00000
0.00433	0.00000
